century,chelsa_prior,posterior_median,posterior_mean,posterior_sd,q025,q975,shift_from_chelsa,shift_q025,shift_q975,n_events
1000,1.513770825180607,0.3883632714177704,0.4174263796236773,0.6070038650460905,-0.75123127706209325,1.7278757479494473,-1.1254075537628365,-2.2650021022427,0.21410492276884033,9
1100,4.669742635344842,0.1530625314017724,0.14849646338463593,0.4356125876653858,-0.700829067233962,0.9933803975373049,-4.516680103943069,-5.370571702578804,-3.676362237807537,18
1200,-0.6362945980453872,0.9730603311296608,0.9666434218876423,0.43227921877924547,0.12295792540771627,1.8038120406264533,1.6093549291750482,0.7592525234531036,2.4401066386718404,23
1300,3.98009779372052,0.04430745787034995,0.04510737464702882,0.5387743201697007,-1.0071971512399656,1.1181077602716667,-3.9357903358501702,-4.987294944960486,-2.861990033448853,18
1400,2.9743254518104303,2.1659667620721095,2.167067696401713,0.6016126849068035,1.0145620657428407,3.3644251757682206,-0.808358689738321,-1.9597633860675896,0.3900997239577903,15
1500,-1.0438767849771036,0.3672761008467389,0.3207373625613037,3.249525158319094,-6.208872942179782,6.6570362160139975,1.4111528858238425,-5.164996157202678,7.700913000991101,0
1600,-2.645093389773956,1.6450794767075525,1.6672356635136918,0.7917081223357413,0.1721511971715044,3.2671230374852094,4.290172866481508,2.8172445869454603,5.912216427259165,7
1700,-2.2251134884429162,0.7413101155545507,0.7402164720324121,0.23422937717105907,0.27839104091256456,1.1830643181927742,2.966423603997467,2.5035045293554807,3.4081778066356905,155
1800,-6.587558444817007,1.6589090830369302,1.6612963441664854,0.39813245907082456,0.879756536746017,2.436028264874625,8.246467527853937,7.467314981563024,9.023586709691632,35
